Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_Length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,Time_Headway
1,245,884,1113433159400,17.348,294.692,6042812.345,2133362.213,14.3,6.4,2,9.75,0,2,0,11,0,0
1,246,884,1113433159500,17.343,295.668,6042812.225,2133363.18,14.3,6.4,2,9.75,0,2,0,11,0,0
1,247,884,1113433159600,17.338,296.643,6042812.105,2133364.148,14.3,6.4,2,9.75,0,2,0,11,0,0
1,248,884,1113433159700,17.334,297.618,6042811.985,2133365.116,14.3,6.4,2,9.75,0,2,0,11,0,0
1,249,884,1113433159800,17.33,298.593,6042811.866,2133366.083,14.3,6.4,2,9.75,0,2,0,11,0,0
1,250,884,1113433159900,17.325,299.568,6042811.746,2133367.051,14.3,6.4,2,9.75,0,2,0,11,0,0
1,251,884,1113433160000,17.32,300.543,6042811.626,2133368.019,14.3,6.4,2,9.75,0,2,0,11,0,0
1,252,884,1113433160100,17.316,301.517,6042811.506,2133368.986,14.3,6.4,2,9.76,0.17,2,0,11,0,0
1,253,884,1113433160200,17.311,302.493,6042811.386,2133369.954,14.3,6.4,2,9.79,0.35,2,0,11,0,0
1,254,884,1113433160300,17.307,303.48,6042811.267,2133370.921,14.3,6.4,2,9.75,-0.78,2,0,11,0,0
1,255,884,1113433160400,17.305,304.472,6042811.147,2133371.91,14.3,6.4,2,9.48,-4.03,2,0,11,0,0
1,256,884,1113433160500,17.3,305.432,6042811.027,2133372.878,14.3,6.4,2,8.83,-8.94,2,0,11,0,0
1,257,884,1113433160600,17.281,306.284,6042810.906,2133373.735,14.3,6.4,2,7.84,-11.2,2,0,11,0,0
1,258,884,1113433160700,17.243,307,6042810.781,2133374.46,14.3,6.4,2,6.88,-8.83,2,0,11,0,0
1,259,884,1113433160800,17.191,307.609,6042810.655,2133375.073,14.3,6.4,2,6.28,-3.32,2,0,11,0,0
1,260,884,1113433160900,17.139,308.19,6042810.528,2133375.667,14.3,6.4,2,6.09,0.68,2,0,11,0,0
1,261,884,1113433161000,17.088,308.798,6042810.401,2133376.281,14.3,6.4,2,6.17,1.12,2,0,11,0,0
1,262,884,1113433161100,17.039,309.427,6042810.275,2133376.895,14.3,6.4,2,6.24,0.17,2,0,11,0,0
1,263,884,1113433161200,16.989,310.053,6042810.148,2133377.509,14.3,6.4,2,6.25,0,2,0,11,0,0
1,264,884,1113433161300,16.94,310.678,6042810.022,2133378.123,14.3,6.4,2,6.25,0,2,0,11,0,0
1,265,884,1113433161400,16.89,311.303,6042809.896,2133378.737,14.3,6.4,2,6.25,0,2,0,11,0,0
1,266,884,1113433161500,16.84,311.928,6042809.769,2133379.351,14.3,6.4,2,6.25,0,2,0,11,0,0
1,267,884,1113433161600,16.791,312.553,6042809.643,2133379.965,14.3,6.4,2,6.25,0,2,0,11,0,0
1,268,884,1113433161700,16.741,313.179,6042809.516,2133380.58,14.3,6.4,2,6.25,0,2,0,11,0,0
1,269,884,1113433161800,16.691,313.804,6042809.39,2133381.194,14.3,6.4,2,6.25,-0.03,2,0,11,0,0
1,270,884,1113433161900,16.641,314.429,6042809.263,2133381.808,14.3,6.4,2,6.25,0,2,0,11,0,0
1,271,884,1113433162000,16.592,315.053,6042809.137,2133382.422,14.3,6.4,2,6.25,0,2,0,11,0,0
1,272,884,1113433162100,16.543,315.677,6042809.011,2133383.036,14.3,6.4,2,6.25,0.09,2,0,11,0,0
1,273,884,1113433162200,16.492,316.303,6042808.884,2133383.65,14.3,6.4,2,6.27,0.16,2,0,11,0,0
1,274,884,1113433162300,16.443,316.933,6042808.758,2133384.264,14.3,6.4,2,6.25,-0.32,2,0,11,0,0
1,275,884,1113433162400,16.39,317.566,6042808.627,2133384.886,14.3,6.4,2,6.14,-1.71,2,0,11,0,0
1,276,884,1113433162500,16.341,318.183,6042808.501,2133385.501,14.3,6.4,2,5.88,-3.5,2,0,11,0,0
1,277,884,1113433162600,16.306,318.759,6042808.395,2133386.072,14.3,6.4,2,5.5,-4.37,2,0,11,0,0
1,278,884,1113433162700,16.291,319.283,6042808.316,2133386.587,14.3,6.4,2,5.12,-3.52,2,0,11,0,0
1,279,884,1113433162800,16.292,319.766,6042808.258,2133387.058,14.3,6.4,2,4.86,-1.72,2,0,11,0,0
1,280,884,1113433162900,16.294,320.234,6042808.203,2133387.521,14.3,6.4,2,4.75,-0.31,2,0,11,0,0
1,281,884,1113433163000,16.295,320.704,6042808.145,2133387.992,14.3,6.4,2,4.73,0.15,2,0,11,0,0
1,282,884,1113433163100,16.295,321.178,6042808.087,2133388.464,14.3,6.4,2,4.75,0.07,2,0,11,0,0
1,283,884,1113433163200,16.295,321.654,6042808.028,2133388.935,14.3,6.4,2,4.75,0,2,0,11,0,0
1,284,884,1113433163300,16.295,322.129,6042807.97,2133389.406,14.3,6.4,2,4.75,0,2,0,11,0,0
1,285,884,1113433163400,16.295,322.603,6042807.911,2133389.878,14.3,6.4,2,4.75,0,2,0,11,0,0
1,286,884,1113433163500,16.296,323.079,6042807.853,2133390.349,14.3,6.4,2,4.75,0,2,0,11,0,0
1,287,884,1113433163600,16.296,323.554,6042807.795,2133390.821,14.3,6.4,2,4.75,0,2,0,11,0,0
1,288,884,1113433163700,16.296,324.029,6042807.736,2133391.292,14.3,6.4,2,4.75,0,2,0,11,0,0
1,289,884,1113433163800,16.296,324.504,6042807.678,2133391.763,14.3,6.4,2,4.75,0,2,0,11,0,0
1,290,884,1113433163900,16.297,324.978,6042807.62,2133392.235,14.3,6.4,2,4.75,0,2,0,11,0,0
1,291,884,1113433164000,16.297,325.454,6042807.561,2133392.706,14.3,6.4,2,4.75,0,2,0,11,0,0
1,292,884,1113433164100,16.297,325.929,6042807.503,2133393.178,14.3,6.4,2,4.75,-0.09,2,0,11,0,0
1,293,884,1113433164200,16.297,326.404,6042807.444,2133393.649,14.3,6.4,2,4.73,-0.15,2,0,11,0,0
1,294,884,1113433164300,16.297,326.873,6042807.386,2133394.12,14.3,6.4,2,4.75,0.31,2,0,11,0,0
1,295,884,1113433164400,16.296,327.341,6042807.327,2133394.583,14.3,6.4,2,4.86,1.72,2,0,11,0,0
1,296,884,1113433164500,16.297,327.824,6042807.269,2133395.054,14.3,6.4,2,5.12,3.52,2,0,11,0,0
1,297,884,1113433164600,16.304,328.347,6042807.212,2133395.571,14.3,6.4,2,5.5,4.37,2,0,11,0,0
1,298,884,1113433164700,16.323,328.924,6042807.159,2133396.149,14.3,6.4,2,5.88,3.51,2,0,11,0,0
1,299,884,1113433164800,16.348,329.541,6042807.107,2133396.772,14.3,6.4,2,6.14,1.7,2,0,11,0,0
1,300,884,1113433164900,16.374,330.173,6042807.055,2133397.405,14.3,6.4,2,6.25,0.32,2,0,11,0,0
1,301,884,1113433165000,16.4,330.803,6042807.003,2133398.028,14.3,6.4,2,6.27,-0.14,2,0,11,0,0
1,302,884,1113433165100,16.425,331.429,6042806.951,2133398.651,14.3,6.4,2,6.25,-0.08,2,0,11,0,0
1,303,884,1113433165200,16.45,332.053,6042806.899,2133399.275,14.3,6.4,2,6.25,0,2,0,11,0,0
1,304,884,1113433165300,16.476,332.678,6042806.847,2133399.898,14.3,6.4,2,6.25,0,2,0,11,0,0
1,305,884,1113433165400,16.501,333.303,6042806.795,2133400.521,14.3,6.4,2,6.25,0,2,0,11,0,0
1,306,884,1113433165500,16.526,333.928,6042806.743,2133401.145,14.3,6.4,2,6.25,0,2,0,11,0,0
1,307,884,1113433165600,16.551,334.553,6042806.691,2133401.768,14.3,6.4,2,6.25,0,2,0,11,0,0
1,308,884,1113433165700,16.577,335.178,6042806.639,2133402.391,14.3,6.4,2,6.25,0,2,0,11,0,0
1,309,884,1113433165800,16.602,335.803,6042806.587,2133403.015,14.3,6.4,2,6.25,0,2,0,11,0,0
1,310,884,1113433165900,16.627,336.428,6042806.535,2133403.638,14.3,6.4,2,6.25,0,2,0,11,0,0
1,311,884,1113433166000,16.653,337.055,6042806.483,2133404.261,14.3,6.4,2,6.23,-0.24,2,0,11,0,0
1,312,884,1113433166100,16.678,337.679,6042806.431,2133404.885,14.3,6.4,2,6.19,-0.59,2,0,11,0,0
1,313,884,1113433166200,16.703,338.295,6042806.379,2133405.508,14.3,6.4,2,6.15,-0.47,2,0,11,0,0
1,314,884,1113433166300,16.729,338.899,6042806.327,2133406.131,14.3,6.4,2,6.17,0.77,2,0,11,0,0
1,315,884,1113433166400,16.759,339.504,6042806.28,2133406.74,14.3,6.4,2,6.39,3.33,2,0,11,0,0
1,316,884,1113433166500,16.785,340.141,6042806.228,2133407.363,14.3,6.4,2,6.86,6.09,2,0,11,0,0
1,317,884,1113433166600,16.797,340.849,6042806.152,2133408.06,14.3,6.4,2,7.5,7.27,2,0,11,0,0
1,318,884,1113433166700,16.789,341.643,6042806.044,2133408.852,14.3,6.4,2,8.13,5.83,2,0,11,0,0
1,319,884,1113433166800,16.765,342.504,6042805.911,2133409.718,14.3,6.4,2,8.56,2.86,2,0,11,0,0
1,320,884,1113433166900,16.739,343.391,6042805.774,2133410.597,14.3,6.4,2,8.75,0.55,2,0,11,0,0
1,321,884,1113433167000,16.716,344.275,6042805.642,2133411.462,14.3,6.4,2,8.78,-0.24,2,0,11,0,0
1,322,884,1113433167100,16.692,345.151,6042805.509,2133412.328,14.3,6.4,2,8.76,-0.14,2,0,11,0,0
1,323,884,1113433167200,16.67,346.026,6042805.377,2133413.193,14.3,6.4,2,8.75,0,2,0,11,0,0
1,324,884,1113433167300,16.647,346.901,6042805.245,2133414.058,14.3,6.4,2,8.75,0,2,0,11,0,0
1,325,884,1113433167400,16.623,347.776,6042805.112,2133414.924,14.3,6.4,2,8.75,0,2,0,11,0,0
1,326,884,1113433167500,16.6,348.651,6042804.98,2133415.789,14.3,6.4,2,8.75,0,2,0,11,0,0
1,327,884,1113433167600,16.577,349.526,6042804.848,2133416.654,14.3,6.4,2,8.75,0,2,0,11,0,0
1,328,884,1113433167700,16.554,350.401,6042804.715,2133417.519,14.3,6.4,2,8.75,0,2,0,11,0,0
1,329,884,1113433167800,16.531,351.276,6042804.583,2133418.385,14.3,6.4,2,8.75,0,2,0,11,0,0
1,330,884,1113433167900,16.508,352.151,6042804.451,2133419.25,14.3,6.4,2,8.75,0,2,0,11,0,0
1,331,884,1113433168000,16.484,353.026,6042804.318,2133420.115,14.3,6.4,2,8.75,0,2,0,11,0,0
1,332,884,1113433168100,16.462,353.898,6042804.186,2133420.981,14.3,6.4,2,8.78,0.43,2,0,11,0,0
1,333,884,1113433168200,16.439,354.781,6042804.054,2133421.846,14.3,6.4,2,8.79,0.03,2,0,11,0,0
1,334,884,1113433168300,16.415,355.68,6042803.921,2133422.711,14.3,6.4,2,8.59,-3.16,2,0,11,0,0
1,335,884,1113433168400,16.391,356.558,6042803.781,2133423.626,14.3,6.4,2,8,-8.44,2,0,11,0,0
1,336,884,1113433168500,16.359,357.328,6042803.652,2133424.401,14.3,6.4,2,6.98,-11.2,2,0,11,0,0
1,337,884,1113433168600,16.346,357.969,6042803.559,2133425.029,14.3,6.4,2,5.8,-11.2,2,0,11,0,0
1,338,884,1113433168700,16.344,358.456,6042803.498,2133425.503,14.3,6.4,2,4.98,-5.42,2,0,11,0,0
1,339,884,1113433168800,16.346,358.884,6042803.453,2133425.872,14.3,6.4,2,4.74,1.09,2,0,11,0,0
1,340,884,1113433168900,16.348,359.342,6042803.396,2133426.345,14.3,6.4,2,4.9,3.5,2,0,11,0,0
1,341,884,1113433169000,16.35,359.858,6042803.328,2133426.895,14.3,6.4,2,5.16,1.9,2,0,11,0,0
1,342,884,1113433169100,16.35,360.398,6042803.263,2133427.416,14.3,6.4,2,5.28,-0.05,2,0,11,0,0
1,343,884,1113433169200,16.352,360.928,6042803.199,2133427.937,14.3,6.4,2,5.27,-0.25,2,0,11,0,0
1,344,884,1113433169300,16.353,361.451,6042803.134,2133428.458,14.3,6.4,2,5.25,0,2,0,11,0,0
1,345,884,1113433169400,16.354,361.976,6042803.07,2133428.979,14.3,6.4,2,5.25,0,2,0,11,0,0
1,346,884,1113433169500,16.355,362.501,6042803.005,2133429.5,14.3,6.4,2,5.25,0,2,0,11,0,0
1,347,884,1113433169600,16.356,363.026,6042802.94,2133430.021,14.3,6.4,2,5.25,0,2,0,11,0,0
1,348,884,1113433169700,16.357,363.551,6042802.876,2133430.542,14.3,6.4,2,5.25,0,2,0,11,0,0
1,349,884,1113433169800,16.358,364.076,6042802.811,2133431.063,14.3,6.4,2,5.25,0,2,0,11,0,0
1,350,884,1113433169900,16.36,364.601,6042802.747,2133431.584,14.3,6.4,2,5.25,0,2,0,11,0,0
1,351,884,1113433170000,16.36,365.126,6042802.682,2133432.105,14.3,6.4,2,5.25,0,2,0,11,0,0
1,352,884,1113433170100,16.362,365.647,6042802.618,2133432.626,14.3,6.4,2,5.28,0.53,2,0,11,0,0
1,353,884,1113433170200,16.363,366.182,6042802.553,2133433.147,14.3,6.4,2,5.3,0.09,2,0,11,0,0
1,354,884,1113433170300,16.364,366.737,6042802.489,2133433.668,14.3,6.4,2,5.07,-3.73,2,0,11,0,0
1,355,884,1113433170400,16.365,367.249,6042802.417,2133434.249,14.3,6.4,2,4.52,-7.58,2,0,11,0,0
1,356,884,1113433170500,16.361,367.651,6042802.36,2133434.667,14.3,6.4,2,3.99,-5.22,2,0,11,0,0
1,357,884,1113433170600,16.363,367.969,6042802.333,2133434.9,14.3,6.4,2,3.96,3.79,2,0,11,0,0
1,358,884,1113433170700,16.392,368.344,6042802.318,2133435.244,14.3,6.4,2,4.79,11.2,2,0,11,0,0
1,359,884,1113433170800,16.433,368.906,6042802.291,2133435.791,14.3,6.4,2,6.29,11.2,2,0,11,0,0
1,360,884,1113433170900,16.46,369.598,6042802.231,2133436.48,14.3,6.4,2,7.74,11.2,2,0,11,0,0
1,361,884,1113433171000,16.509,370.46,6042802.157,2133437.459,14.3,6.4,2,8.69,6.13,2,0,11,0,0
1,362,884,1113433171100,16.556,371.4,6042802.09,2133438.366,14.3,6.4,2,9.1,0.74,2,0,11,0,0
1,363,884,1113433171200,16.604,372.325,6042802.024,2133439.274,14.3,6.4,2,9.13,-0.6,2,0,11,0,0
1,364,884,1113433171300,16.651,373.23,6042801.957,2133440.182,14.3,6.4,2,9.1,0.1,2,0,11,0,0
1,365,884,1113433171400,16.698,374.139,6042801.89,2133441.09,14.3,6.4,2,9.11,0.17,2,0,11,0,0
1,366,884,1113433171500,16.746,375.055,6042801.824,2133441.997,14.3,6.4,2,9.09,-0.38,2,0,11,0,0
1,367,884,1113433171600,16.798,375.973,6042801.761,2133442.916,14.3,6.4,2,8.95,-2.07,2,0,11,0,0
1,368,884,1113433171700,16.846,376.872,6042801.695,2133443.825,14.3,6.4,2,8.64,-4.26,2,0,11,0,0
1,369,884,1113433171800,16.866,377.723,6042801.608,2133444.675,14.3,6.4,2,8.18,-5.32,2,0,11,0,0
1,370,884,1113433171900,16.85,378.508,6042801.494,2133445.449,14.3,6.4,2,7.72,-4.25,2,0,11,0,0
1,371,884,1113433172000,16.805,379.245,6042801.359,2133446.164,14.3,6.4,2,7.41,-2.06,2,0,11,0,0
1,372,884,1113433172100,16.757,379.963,6042801.221,2133446.869,14.3,6.4,2,7.27,-0.36,2,0,11,0,0
1,373,884,1113433172200,16.712,380.684,6042801.086,2133447.585,14.3,6.4,2,7.26,0.2,2,0,11,0,0
1,374,884,1113433172300,16.669,381.411,6042800.952,2133448.302,14.3,6.4,2,7.27,0.09,2,0,11,0,0
1,375,884,1113433172400,16.624,382.134,6042800.817,2133449.018,14.3,6.4,2,7.32,0.75,2,0,11,0,0
1,376,884,1113433172500,16.581,382.867,6042800.683,2133449.734,14.3,6.4,2,7.43,1.41,2,0,11,0,0
1,377,884,1113433172600,16.537,383.616,6042800.548,2133450.45,14.3,6.4,2,7.55,1.39,2,0,11,0,0
1,378,884,1113433172700,16.487,384.371,6042800.41,2133451.15,14.3,6.4,2,7.76,2.3,2,0,11,0,0
1,379,884,1113433172800,16.438,385.145,6042800.276,2133451.865,14.3,6.4,2,8.14,4.68,2,0,11,0,0
1,380,884,1113433172900,16.418,385.966,6042800.159,2133452.667,14.3,6.4,2,8.69,7.04,2,0,11,0,0
1,381,884,1113433173000,16.436,386.872,6042800.068,2133453.58,14.3,6.4,2,9.32,6.39,2,0,11,0,0
1,382,884,1113433173100,16.481,387.857,6042799.994,2133454.579,14.3,6.4,2,9.8,3.13,2,0,11,0,0
1,383,884,1113433173200,16.533,388.871,6042799.925,2133455.594,14.3,6.4,2,10,0.59,2,0,11,0,0
1,384,884,1113433173300,16.579,389.881,6042799.852,2133456.593,14.3,6.4,2,10.03,-0.27,2,0,11,0,0
1,385,884,1113433173400,16.624,390.883,6042799.778,2133457.592,14.3,6.4,2,10,-0.3,2,0,11,0,0
1,386,884,1113433173500,16.67,391.881,6042799.705,2133458.59,14.3,6.4,2,9.97,-0.29,2,0,11,0,0
1,387,884,1113433173600,16.716,392.871,6042799.632,2133459.589,14.3,6.4,2,10,0.63,2,0,11,0,0
1,388,884,1113433173700,16.762,393.857,6042799.561,2133460.57,14.3,6.4,2,10.23,3.4,2,0,11,0,0
1,389,884,1113433173800,16.808,394.873,6042799.488,2133461.568,14.3,6.4,2,10.74,7,2,0,11,0,0
1,390,884,1113433173900,16.853,395.969,6042799.403,2133462.656,14.3,6.4,2,11.5,8.74,2,0,11,0,0
1,391,884,1113433174000,16.898,397.172,6042799.304,2133463.862,14.3,6.4,2,12.26,7.04,2,0,11,0,0
1,392,884,1113433174100,16.943,398.457,6042799.194,2133465.159,14.3,6.4,2,12.78,3.45,2,0,11,0,0
1,393,884,1113433174200,16.988,399.772,6042799.082,2133466.473,14.3,6.4,2,13,0.64,2,0,11,0,0
1,394,884,1113433174300,17.031,401.083,6042798.971,2133467.77,14.3,6.4,2,13.04,-0.31,2,0,11,0,0
1,395,884,1113433174400,17.076,402.385,6042798.861,2133469.066,14.3,6.4,2,13.01,-0.24,2,0,11,0,0
1,396,884,1113433174500,17.121,403.683,6042798.751,2133470.362,14.3,6.4,2,12.99,-0.11,2,0,11,0,0
1,397,884,1113433174600,17.166,404.978,6042798.641,2133471.658,14.3,6.4,2,13.01,0.41,2,0,11,0,0
1,398,884,1113433174700,17.225,406.272,6042798.547,2133472.948,14.3,6.4,2,13.13,1.75,2,0,11,0,0
1,399,884,1113433174800,17.24,407.583,6042798.407,2133474.244,14.3,6.4,2,13.38,3.38,2,0,11,0,0
1,400,884,1113433174900,17.185,408.932,6042798.192,2133475.576,14.3,6.4,2,13.75,4.17,2,0,11,0,0
1,401,884,1113433175000,17.079,410.332,6042797.92,2133476.954,14.3,6.4,2,14.11,3.42,2,0,11,0,0
1,402,884,1113433175100,16.902,411.771,6042797.573,2133478.369,14.3,6.4,2,14.37,1.76,2,0,11,0,0
1,403,884,1113433175200,16.682,413.226,6042797.181,2133479.791,14.3,6.4,2,14.48,0.39,2,0,11,0,0
1,404,884,1113433175300,16.475,414.681,6042796.804,2133481.205,14.3,6.4,2,14.51,-0.13,2,0,11,0,0
1,405,884,1113433175400,16.269,416.15,6042796.427,2133482.619,14.3,6.4,2,14.31,-3.03,2,0,11,0,0
1,406,884,1113433175500,16.064,417.581,6042796.051,2133484.034,14.3,6.4,2,13.87,-5.8,2,0,11,0,0
1,407,884,1113433175600,15.857,418.928,6042795.674,2133485.448,14.3,6.4,2,13.5,-3.58,2,0,11,0,0
1,408,884,1113433175700,15.647,420.23,6042795.284,2133486.867,14.3,6.4,2,13.41,1.59,2,0,11,0,0
1,409,884,1113433175800,15.596,421.544,6042795.034,2133488.265,14.3,6.4,2,13.71,6.02,2,0,11,0,0
1,410,884,1113433175900,15.624,422.938,6042794.864,2133489.655,14.3,6.4,2,14.34,6.58,2,0,11,0,0
1,411,884,1113433176000,15.748,424.411,6042794.784,2133491.103,14.3,6.4,2,15.01,6.3,2,0,11,0,0
1,412,884,1113433176100,15.945,425.942,6042794.764,2133492.643,14.3,6.4,2,15.6,6.19,2,0,11,0,0
1,413,884,1113433176200,16.095,427.548,6042794.684,2133494.269,14.3,6.4,2,16.07,3.66,2,0,11,0,0
1,414,884,1113433176300,16.151,429.192,6042794.506,2133495.916,14.3,6.4,2,16.32,1.01,2,0,11,0,0
1,415,884,1113433176400,16.225,430.82,6042794.35,2133497.545,14.3,6.4,2,16.56,2.65,2,0,11,0,0
1,416,884,1113433176500,16.3,432.475,6042794.194,2133499.175,14.3,6.4,2,16.95,5.16,2,0,11,0,0
1,417,884,1113433176600,16.375,434.208,6042794.038,2133500.805,14.3,6.4,2,17.25,2.8,2,0,11,0,0
1,418,884,1113433176700,16.42,435.971,6042793.883,2133502.429,14.3,6.4,2,17.32,-1.54,2,0,11,0,0
1,419,884,1113433176800,16.461,437.713,6042793.727,2133504.058,14.3,6.4,2,17.18,-3.26,2,0,11,0,0
1,420,884,1113433176900,16.503,439.397,6042793.567,2133505.715,14.3,6.4,2,17,-0.22,2,0,11,0,0
1,421,884,1113433177000,16.545,441.075,6042793.404,2133507.407,14.3,6.4,2,17.05,2.14,2,0,11,0,0
1,422,884,1113433177100,16.586,442.798,6042793.236,2133509.127,14.3,6.4,2,17.21,1.05,2,0,11,0,0
1,423,884,1113433177200,16.627,444.53,6042793.068,2133510.852,14.3,6.4,2,17.27,0.2,2,0,11,0,0
1,424,884,1113433177300,16.669,446.26,6042792.901,2133512.572,14.3,6.4,2,17.28,-0.09,2,0,11,0,0
1,425,884,1113433177400,16.711,447.988,6042792.734,2133514.292,14.3,6.4,2,17.28,-0.04,2,0,11,0,0
1,426,884,1113433177500,16.753,449.716,6042792.567,2133516.012,14.3,6.4,2,17.27,-0.08,2,0,11,0,0
1,427,884,1113433177600,16.794,451.443,6042792.4,2133517.732,14.3,6.4,2,17.26,-0.14,2,0,11,0,0
1,428,884,1113433177700,16.836,453.165,6042792.233,2133519.451,14.3,6.4,2,17.27,0.29,2,0,11,0,0
1,429,884,1113433177800,16.88,454.886,6042792.069,2133521.163,14.3,6.4,2,17.38,1.55,2,0,11,0,0
1,430,884,1113433177900,16.922,456.621,6042791.902,2133522.883,14.3,6.4,2,17.61,3.18,2,0,11,0,0
1,431,884,1113433178000,16.949,458.392,6042791.716,2133524.642,14.3,6.4,2,17.95,3.96,2,0,11,0,0
1,432,884,1113433178100,16.959,460.211,6042791.506,2133526.452,14.3,6.4,2,18.3,3.2,2,0,11,0,0
1,433,884,1113433178200,16.955,462.068,6042791.277,2133528.302,14.3,6.4,2,18.53,1.57,2,0,11,0,0
1,434,884,1113433178300,16.948,463.938,6042791.044,2133530.159,14.3,6.4,2,18.64,0.29,2,0,11,0,0
1,435,884,1113433178400,16.944,465.807,6042790.815,2133532.009,14.3,6.4,2,18.65,-0.15,2,0,11,0,0
1,436,884,1113433178500,16.94,467.671,6042790.586,2133533.858,14.3,6.4,2,18.64,-0.08,2,0,11,0,0
1,437,884,1113433178600,16.936,469.535,6042790.357,2133535.708,14.3,6.4,2,18.63,-0.11,2,0,11,0,0
1,438,884,1113433178700,16.931,471.397,6042790.128,2133537.557,14.3,6.4,2,18.61,-0.22,2,0,11,0,0
1,439,884,1113433178800,16.927,473.254,6042789.899,2133539.407,14.3,6.4,2,18.62,0.26,2,0,11,0,0
1,440,884,1113433178900,16.921,475.105,6042789.669,2133541.242,14.3,6.4,2,18.76,2.23,2,0,11,0,0
1,441,884,1113433179000,16.916,476.973,6042789.44,2133543.091,14.3,6.4,2,19.15,5.3,2,0,11,0,0
1,442,884,1113433179100,16.93,478.901,6042789.217,2133545.013,14.3,6.4,2,19.74,7.11,2,0,11,0,0
1,443,884,1113433179200,16.963,480.916,6042789.002,2133547.031,14.3,6.4,2,20.36,5.99,2,0,11,0,0
1,444,884,1113433179300,17.013,483.002,6042788.794,2133549.121,14.3,6.4,2,20.81,2.95,2,0,11,0,0
1,445,884,1113433179400,17.065,485.115,6042788.587,2133551.226,14.3,6.4,2,21,0.52,2,0,11,0,0
1,446,884,1113433179500,17.113,487.223,6042788.378,2133553.316,14.3,6.4,2,21.03,-0.21,2,0,11,0,0
1,447,884,1113433179600,17.162,489.322,6042788.17,2133555.406,14.3,6.4,2,21.03,0.15,2,0,11,0,0
1,448,884,1113433179700,17.211,491.425,6042787.961,2133557.497,14.3,6.4,2,21.04,0.27,2,0,11,0,0
1,449,884,1113433179800,17.26,493.544,6042787.753,2133559.587,14.3,6.4,2,20.94,-1.78,2,0,11,0,0
1,450,884,1113433179900,17.323,495.651,6042787.555,2133561.709,14.3,6.4,2,20.57,-5.3,2,0,11,0,0
1,451,884,1113433180000,17.361,497.68,6042787.338,2133563.774,14.3,6.4,2,20.13,-4.95,2,0,11,0,0
1,452,884,1113433180100,17.335,499.629,6042787.078,2133565.671,14.3,6.4,2,20.04,1.7,2,0,11,0,0
1,453,884,1113433180200,17.274,501.581,6042786.787,2133567.536,14.3,6.4,2,20.63,10.73,2,0,11,0,0
1,454,884,1113433180300,17.227,503.712,6042786.479,2133569.646,14.3,6.4,2,21.89,11.2,2,0,11,0,0
1,455,884,1113433180400,17.203,505.967,6042786.181,2133571.873,14.3,6.4,2,23.3,11.2,2,0,11,0,0
1,456,884,1113433180500,17.207,508.375,6042785.883,2133574.324,14.3,6.4,2,24.34,7.78,2,0,11,0,0
1,457,884,1113433180600,17.207,510.884,6042785.573,2133576.834,14.3,6.4,2,24.89,2.47,2,0,11,0,0
1,458,884,1113433180700,17.207,513.406,6042785.267,2133579.315,14.3,6.4,2,25.03,-0.21,2,0,11,0,0
1,459,884,1113433180800,17.206,515.908,6042784.96,2133581.796,14.3,6.4,2,25.03,0,2,0,11,0,0
1,460,884,1113433180900,17.206,518.409,6042784.654,2133584.277,14.3,6.4,2,25.04,0.24,2,0,11,0,0
1,461,884,1113433181000,17.205,520.925,6042784.347,2133586.759,14.3,6.4,2,24.95,-1.54,2,0,11,0,0
1,462,884,1113433181100,17.204,523.43,6042784.037,2133589.269,14.3,6.4,2,24.64,-4.39,2,0,11,0,0
1,463,884,1113433181200,17.205,525.883,6042783.735,2133591.722,14.3,6.4,2,24.17,-5.76,2,0,11,0,0
1,464,884,1113433181300,17.204,528.265,6042783.447,2133594.052,14.3,6.4,2,23.69,-4.43,2,0,11,0,0
1,465,884,1113433181400,17.203,530.596,6042783.161,2133596.366,14.3,6.4,2,23.34,-2.16,2,0,11,0,0
1,466,884,1113433181500,17.203,532.908,6042782.877,2133598.668,14.3,6.4,2,23.19,-0.72,2,0,11,0,0
1,467,884,1113433181600,17.202,535.209,6042782.592,2133600.97,14.3,6.4,2,23.25,1.42,2,0,11,0,0
1,468,884,1113433181700,17.206,537.52,6042782.307,2133603.284,14.3,6.4,2,23.57,4.77,2,0,11,0,0
1,469,884,1113433181800,17.211,539.886,6042782.019,2133605.614,14.3,6.4,2,24.11,6.74,2,0,11,0,0
1,470,884,1113433181900,17.217,542.339,6042781.716,2133608.067,14.3,6.4,2,24.66,5.05,2,0,11,0,0
1,471,884,1113433182000,17.223,544.863,6042781.406,2133610.578,14.3,6.4,2,24.9,0.04,2,0,11,0,0
1,472,884,1113433182100,17.258,547.387,6042781.125,2133613.092,14.3,6.4,2,24.66,-4.96,2,0,11,0,0
1,473,884,1113433182200,17.2,549.839,6042780.758,2133615.541,14.3,6.4,2,24.15,-6.23,2,0,11,0,0
1,474,884,1113433182300,17.089,552.203,6042780.355,2133617.853,14.3,6.4,2,23.75,-2.81,2,0,11,0,0
1,475,884,1113433182400,16.91,554.536,6042779.89,2133620.109,14.3,6.4,2,23.66,1.51,2,0,11,0,0
1,476,884,1113433182500,16.883,556.902,6042779.568,2133622.454,14.3,6.4,2,23.77,2.02,2,0,11,0,0
