,vel_rates
13063,0.02961198093941339
13064,0.04117448531893395
13065,0.03588354773188874
13066,0.036258895289733195
13067,0.03628348592743195
13068,0.03632043448744144
13069,0.042416016287748576
13070,0.02162892869212853
13071,0.004020100502515077
13072,0.025870646766167894
13073,0.04911008569545198
13074,0.07603686635944494
13075,0.0724876441515678
13076,0.0705339485827285
13077,0.06459016393442575
13078,0.061808718282368405
13079,0.06428337159724712
13080,0.07145299145299122
13081,0.055016181229771755
13082,0.04267371601208671
13083,0.03564277132558793
13084,0.001678556441459387
13085,0.007124895222127469
13086,0.00328407224959054
13087,0.0036144578313225713
13088,0.003581376840429853
13089,0.0032000000000010687
13090,0.0036000000000001365
13091,0.0031999999999982264
13092,0.0036000000000029784
13093,0.0032025620496407207
13094,0.0031948881789092506
13095,0.00357710651828584
13096,0.0035913806863502574
13097,0.0032693093583991265
13098,0.0029548332629790956
13099,0.003847798204364117
13100,0.0033726812816170784
13101,0.0033375052148499813
13102,0.00337126000842937
13103,0.0034086067319992978
13104,0.007572570466975617
13105,0.0004096681687823447
13106,0.018953440461476692
13107,0.029097133076590096
13108,0.021538461538464653
13109,0.0035041611914159517
13110,0.005136986301373322
13111,0.0008467400508024417
13112,0.001276052743516408
13113,0.001277139208170751
13114,0.0008510638297882659
13115,0.001276052743510425
13116,0.0008510638297912895
13117,0.001277139208170751
13118,0.0012760527435133858
13119,0.0008514261387805007
13120,0.0012765957446839724
13121,0.0012760527435133858
13122,0.0008510638297852424
13123,0.0008510638297882659
13124,0.0012765957446809488
13125,0.0008514261387805007
13126,0.0012765957446839106
13127,0.0012663571127057552
13128,0.0008576329331026348
13129,0.0013291980505096069
13130,0.0035922766052998473
13131,0.007092198581559234
13132,0.007289879931391033
13133,0.0071729957805919745
13134,0.006782534972441759
13135,4.237288135593196e-05
13136,0.019742489270389664
13137,0.04234671371857142
13138,0.04470802919707875
13139,0.006986492780624235
13140,0.011209715086405522
13141,0.04458894565722375
13142,0.03378065710319073
13143,0.03331790837575562
13144,0.03425925925925887
13145,0.0337962962962952
13146,0.033796296296296977
13147,0.034275127373783396
13148,0.03292181069958801
13149,0.03467666354264327
13150,0.036156513125308175
13151,0.03139240506329676
13152,0.026237623762371605
13153,0.024835988753515087
13154,0.02474793767186272
13155,0.026926648096561197
13156,0.024907749077494924
13157,0.01678004535146995
13158,0.007095343680711918
13159,4.3610989969472186e-05
13160,0.0013003901170351507
13161,4.3402777777780415e-05
13162,4.347826086956393e-05
13163,4.347826086956608e-05
13164,4.336513443191599e-05
13165,4.334633723450338e-05
13166,4.3610989969472186e-05
13167,0.0004442470013316879
13168,4.549590536851962e-05
13169,4.633920296570866e-05
13170,4.6663555762948503e-05
13171,4.6641791044776005e-05
13172,4.655493482309072e-05
13173,4.642525533890444e-05
13174,4.6104195481789214e-05
13175,0.007400555041627189
13176,0.00761904761904711
13177,0.04172951231774374
13178,0.05628616517622742
13179,0.04162276080084653
13180,0.004624871531349845
13181,0.010606060606057321
13182,0.02732793522267109
13183,0.05798575788403044
13184,0.050126582278478736
13185,0.019047619047620912
13186,0.01248127808287471
13187,0.0009990009990022434
13188,0.0010000000000047748
13189,0.0009999999999976694
13190,0.0009995002498727448
13191,0.0010005002501262735
13192,0.0009999999999976694
13193,0.0010000000000047748
13194,0.0009999999999976694
13195,0.0009995002498762958
13196,0.0009999999999976694
13197,0.0010005002501227188
13198,0.0015000000000036096
13199,0.0009995002498727448
13200,0.0010000000000047748
13201,0.0009999999999976694
13202,0.0010000000000012221
13203,0.0010005002501227188
13204,0.0009999999999976694
13205,0.0010000000000047748
13206,0.0009995002498727448
13207,0.0010000000000012221
13208,0.0009999999999976694
13209,0.0010000000000012221
13210,0.0010000000000012221
13211,0.0010000000000012221
13212,0.0009930486593819905
13213,0.0010070493454155836
13214,0.0010400416016653367
13215,0.0036880927291912074
13216,0.006760270410811756
13217,0.0060453400503816005
13218,0.005955334987592982
13219,0.006000000000000227
13220,0.005997001499247804
13221,0.006000000000000227
13222,0.006003001500753403
13223,0.005997001499251355
13224,0.006499999999999062
13225,0.006003001500749849
13226,0.006000000000000227
13227,0.005999999999996675
13228,0.006000000000000227
13229,0.005997001499254906
13230,0.006003001500749849
13231,0.006021073758150387
13232,0.0015082956259427171
13233,0.012928891098957621
13234,0.045915901401643644
13235,0.0717614165890025
13236,0.09564823209429503
13237,0.08890884598113717
13238,0.07996406109613129
13239,0.08340847610460231
13240,0.0825439783491199
13241,0.08254397834912516
13242,0.08295761947700239
13243,0.08299503834010614
13244,0.0825439783491167
13245,0.08258122743681529
13246,0.0829576194770141
13247,0.08224719101123083
13248,0.08748317631225505
13249,0.08340888485946808
13250,0.05167597765362992
13251,0.0304494925084565
13252,0.005469915464940756
13253,0.01055806938159902
13254,0.00501756146513067
13255,0.004999999999999005
13256,0.004997501249374377
13257,0.005000000000002558
13258,0.004999999999999005
13259,0.004997501249374377
13260,0.0050075112668991765
13261,0.0050479555779935105
13262,0.005002501250624828
13263,0.003940886699508317
13264,0.0014272121788740273
13265,0.006651884700665118
13266,0.0016906170752345364
13267,0.0003976143141115764
13268,0.008290564547963925
13269,0.04159869494290246
13270,0.0651452282157669
13271,0.10028653295128902
13272,0.04650254005471212
13273,0.020096762188312984
13274,0.028695968034869436
13275,0.018820123054652166
13276,0.019650655021834468
13277,0.019343065693429598
13278,0.01932191031717301
13279,0.019328956965715138
13280,0.019321910317171412
13281,0.019328956965720318
13282,0.019321910317170423
13283,0.01968647466277658
13284,0.018799710773679743
13285,0.01948529411764847
13286,0.020594965675059217
13287,0.022033243138771703
13288,0.02783072817384639
13289,0.02683823529411491
13290,0.02640144665461257
13291,0.026622902990518386
13292,0.02662290299051618
13293,0.026622902990520978
13294,0.026622902990515795
13295,0.026622902990518386
13296,0.026613197229309514
13297,0.026622902990518386
13298,0.026622902990518386
13299,0.02661319722930913
13300,0.026997446187524834
13301,0.02639296187683321
13302,0.028990825688069564
13303,0.026039783001813074
13304,0.009065550906553978
13305,0.004331889370209339
13306,0.009990331936837016
13307,0.012404580152669945
13308,0.010824578159821106
13309,0.010549872122762788
13310,0.015360000000000582
13311,0.00607805502239008
13312,0.01346585444052343
13313,0.021032504780113793
13314,0.013333333333336672
13315,0.0035587188612107253
13316,0.026644182124790153
13317,0.026074700493305195
13318,0.0353067047075612
13319,0.02074124447466824
13320,0.01561483409238801
13321,0.001241464928615174
13322,0.0030284675953960033
13323,0.003644093531734238
13324,0.0033618581907097315
13325,0.003357753357752203
13326,0.003357753357754139
13327,0.0036630036630037268
13328,0.0030534351145033367
13329,0.003357753357754139
13330,0.0036630036630037268
13331,0.0030534351145031246
13332,0.0036630036630037268
13333,0.003357753357754372
13334,0.003358778625953019
13335,0.0033587786259549556
13336,0.0036630036630037268
13337,0.003357753357754139
13338,0.0033587786259508495
13339,0.003357753357756308
13340,0.0036630036630015575
13341,0.0030534351145052943
13342,0.003663003663002066
13343,0.003362885967594669
13344,0.003353658536586243
13345,0.0030293850348393323
13346,0.003623188405794956
13347,0.0066445182724253985
13348,0.009696969696970916
13349,0.011828935395814734
13350,0.01209921355111794
13351,0.011195158850227191
13352,0.01180387409200767
13353,0.011803874092012783
13354,0.011501210653750366
13355,0.011501210653753084
13356,0.011501210653754666
13357,0.01180387409200767
13358,0.011803874092012783
13359,0.011501210653752517
13360,0.011501210653750933
13361,0.011803874092010632
13362,0.011501210653753875
13363,0.011803874092008483
13364,0.01119854721549655
13365,0.011814601635869953
13366,0.01176470588235105
13367,0.011390887290168964
13368,0.012519083969464329
13369,0.016254876462937842
13370,0.006547208821504707
13371,0.001848428835490829
13372,0.00985804416403987
13373,0.006825938566552001
13374,0.0051993067590990006
13375,0.006026689625482236
13376,0.0055603079555198555
13377,0.005565068493150393
13378,0.005995717344751852
13379,0.005567451820130633
13380,0.005995717344754896
13381,0.005567451820124547
13382,0.005567451820130633
13383,0.005567451820128131
13384,0.005565068493152352
13385,0.005995717344752436
13386,0.005567451820127589
13387,0.005995717344754896
13388,0.005567451820127589
13389,0.005567451820130633
13390,0.005567451820127589
13391,0.005565068493152893
13392,0.005995717344751852
13393,0.005567451820127589
13394,0.005567451820131175
13395,0.005995717344751852
13396,0.005565068493149852
13397,0.005995717344751852
13398,0.005139186295503326
13399,0.005567451820130633
13400,0.005995717344754896
13401,0.005567451820124547
13402,0.005995717344758522
13403,0.005567451820127589
13404,0.005995717344751852
13405,0.005139186295503326
13406,0.005565068493149852
13407,0.005995717344751852
13408,0.005567451820130633
13409,0.006016330038678246
13410,0.005548442168158962
13411,0.005466778805718988
13412,0.004600585529068354
13413,0.0025231286795598406
13414,0.0034144259496382487
13415,0.005586592178773202
13416,0.0004282655246273059
13417,0.010273972602743101
13418,0.014548566538296568
13419,0.010702054794520924
13420,0.0004280821917798219
13421,0.005569837189373517
13422,0.002996575342464837
13423,0.0029673590504503324
13424,0.009749894022884842
13425,0.009324009324007548
13426,0.05746536685480296
13427,0.032448377581122
13428,0.03664552501761527
13429,0.03209459459459265
13430,0.015416238437811543
13431,0.00011862396204035365
13432,0.00011547344110854698
13433,0.00011273957158966403
13434,0.00011337868480721907
13435,0.0011350737798009965
13436,0.00011337868480727752
13437,0.00011337868480724829
13438,0.0011337868480698404
13439,0.0011337868480701327
13440,0.00011337868480724829
13441,0.00011337868480727752
13442,0.0011337868480698404
13443,0.00011337868480721907
13444,0.00011337868480727752
13445,0.00011337868480724829
13446,0.00011337868480727752
13447,0.00011337868480724829
13448,0.0011337868480778964
13449,0.00011337868480727752
13450,0.00011337868480721907
13451,0.001133786848078481
13452,0.0011337868480776041
13453,0.00011350737797955766
13454,0.0011337868480781887
13455,0.00011337868480724829
13456,0.00011325028312573209
13457,0.0011337868480617843
13458,0.0011337868480614923
13459,0.00011350737797961626
13460,0.00011337868480724829
13461,0.0011337868480614923
13462,0.00011337868480727752
13463,0.00011325028312570292
13464,0.00011337868480727752
13465,0.00011350737797955766
13466,0.00011337868480724829
13467,0.0011337868480781887
13468,0.00011337868480721907
13469,0.00011337868480730675
13470,0.001133786848069548
13471,0.0011337868480698404
13472,0.00011337868480727752
13473,0.0011337868480698404
13474,0.00011337868480727752
13475,0.00011337868480724829
13476,0.001133786848069548
13477,0.0011337868480701327
13478,0.00011337868480724829
13479,0.00011337868480727752
13480,0.0011337868480698404
13481,0.00011337868480724829
13482,0.00011337868480727752
13483,0.00011350737797955766
13484,0.00011337868480724829
13485,0.00011325028312570292
13486,0.0011337868480778964
13487,0.00011337868480727752
13488,0.00011337868480724829
13489,0.00011350737797955766
13490,0.00011337868480727752
13491,0.00011337868480724829
13492,0.0011337868480701327
13493,0.00011337868480724829
13494,0.00011286681715573141
13495,0.00011600928074247922
13496,0.00011876484560568686
13497,0.0009765624999978316
13498,0.03661513425549241
13499,0.021577882670258064
13500,0.028667790893761355
13501,0.019127023050519287
13502,0.035954168312919435
13503,0.03939886271324161
13504,0.03167619885613754
13505,0.02620295378751786
13506,0.0216016859852474
13507,0.012166859791425214
13508,0.0019543973941362897
13509,0.0013633265166999955
13510,0.0006729475100944355
13511,0.0013280212483404294
13512,0.0013149243918467394
13513,0.0006605019815049937
13514,6.91085003455417e-05
13515,0.001545595054094974
13516,0.02116850127011017
13517,0.028210116731516792
13518,0.028095733610823584
13519,0.027253668763102295
13520,0.0267489711934152
13521,0.026612077789150153
13522,0.02666666666666662
13523,0.027692307692308904
13524,0.02666666666666584
13525,0.02666666666666662
13526,0.027692307692307083
13527,0.02666666666666844
13528,0.02666666666666662
13529,0.02666666666666584
13530,0.026721479958890244
13531,0.026584867075664955
13532,0.02613065326633134
13533,0.025278058645096305
13534,0.023809523809523902
13535,0.03636363636363649
13536,0.07458143074581554
13537,0.10317460317459848
13538,0.11954022988505593
13539,0.11627906976744166
13540,0.11409395973155054
13541,0.11061946902654676
13542,0.11111111111110848
13543,0.11333333333333655
13544,0.11111111111110848
13545,0.11111111111111155
13546,0.11333333333333655
13547,0.11111111111110848
13548,0.11111111111111155
13549,0.11111111111110848
13550,0.11111111111111549
13551,0.11111111111111155
13552,0.11333333333332939
13553,0.11111111111111155
13554,0.11111111111110848
13555,0.11333333333333655
13556,0.11111111111111155
13557,0.11358574610245109
13558,0.11111111111111155
13559,0.11086474501108269
13560,0.11409395973155054
13561,0.10792951541849924
13562,0.10615711252653996
13563,0.16263736263736409
13564,0.03636363636363745
13565,0.16722408026755722
13566,0.45914396887163156
13567,0.33582089552235767
13568,0.12734082397004892
13569,0.08558558558558292
13570,0.0006060606060605309
13571,0.00751879699247809
13572,0.0006756756756755636
13573,0.0004444444444444557
13574,0.003095975232196627
13575,0.00025125628140703764
13576,0.0022831050228296983
13577,0.00021052631578948882
13578,0.001904761904764212
13579,0.0017730496453921705
13580,0.0016778523489954088
13581,0.001499250374809032
13582,0.0012804097311109627
13583,0.0011428571428585396
13584,0.0010928961748647333
13585,0.0010504201680648121
13586,0.0009099181073714338
13587,0.012779552715654867
13588,0.004207573632538765
13589,0.005603985056039983
13590,0.004553215708594765
13591,0.0015503875969001997
13592,0.0020356234096689835
13593,0.0015424164524422232
13594,0.001551991722710854
13595,0.0015495867768595573
13596,0.0015495867768586624
13597,0.0015495867768604748
13598,0.001033057851239093
13599,0.0015495867768595573
13600,0.002066115702479134
13601,0.0015495867768595573
13602,0.0015495867768595573
13603,0.00154958677685958
13604,0.0015495867768595345
13605,0.00154958677685958
13606,0.001032524522457747
13607,0.00154958677685958
13608,0.0020661157024790735
13609,0.0010330578512400257
13610,0.001551189245087043
13611,0.0010330578512400108
13612,0.001535312180143348
13613,0.001530612244898011
13614,0.01621338912133872
13615,0.03369503141062145
13616,0.07635919364691507
13617,0.12993197278911625
13618,0.0812112869924283
13619,0.038039974210187955
13620,0.01715976331360944
13621,0.0005458515283849485
13622,0.014698162729658097
13623,0.03053026245313232
13624,0.0683515221137292
13625,0.11965811965811803
13626,0.07160048134777443
13627,0.03157894736842066
13628,0.015384615384614922
13629,0.0004930966469425295
13630,0.0004987531172067072
13631,0.0005122950819678397
13632,0.0005144032921807804
13633,0.008572869389814143
13634,0.03451725862931467
13635,0.06188757091284332
13636,0.10180275715800421
13637,0.08006042296072582
13638,0.04669440591770705
13639,0.03399311531841585
13640,0.037500000000000075
13641,0.009789156626506137
13642,0.00036697247706401375
13643,0.004784688995214975
13644,0.004816598740274446
13645,0.004816598740274117
13646,0.004447739065974999
13647,0.0025945144551514795
13648,0.0048094709581949354
13649,0.015463917525773082
13650,0.030358449158742053
13651,0.041120815138281516
13652,0.04327272727272719
13653,0.04124087591240964
13654,0.03619744058500903
13655,0.03579254930606278
13656,0.035662299854439666
13657,0.038517441860464935
13658,0.036000000000000074
13659,0.024727272727272587
13660,0.010545454545454514
13661,0.0007272727272723092
13662,0.0025445292620867397
13663,0.0003637686431430794
13664,0.0007275372862858659
13665,0.0014593214155419138
13666,0.0022026431718059334
13667,0.000729660707771119
13668,0.003880070546737284
13669,0.009711989283322174
13670,0.011239563262684292
13671,0.01592649310872916
13672,0.01786245906519853
13673,0.017200474495847485
13674,0.017004773269690243
13675,0.0169946332737027
13676,0.016918967052537818
13677,0.023228111971412006
13678,0.008809234507897406
13679,0.016539440203561902
13680,0.021876035797150167
13681,0.008253094910590968
13682,0.018250688705234212
13683,0.018280297901151026
13684,0.0016711229946526573
13685,0.020999999999999613
13686,0.023650899400400313
13687,0.0209860093271151
13688,0.020598006644518427
13689,0.02073578595317699
13690,0.021384928716904294
13691,0.026980874316939827
13692,0.021628928692125713
13693,0.05228543242354488
13694,0.08026649746192786
13695,0.10747374922792033
13696,0.12286063569681975
13697,0.10503685503685556
13698,0.10688688064817745
13699,0.10745614035087694
13700,0.10682030520087346
13701,0.10575427682737061
13702,0.10769230769230953
13703,0.1153350515463898
13704,0.12608405603735628
13705,0.13507027768255186
13706,0.13721413721413844
13707,0.13623789764868421
13708,0.1356575768035926
13709,0.13609671848013702
13710,0.1365046535677371
13711,0.14266070814712692
13712,0.09578146611341869
13713,0.06311706629054861
13714,0.03334541500543681
13715,0.012569316081330544
13716,0.013382899628252646
13717,0.046011131725417764
13718,0.03670745272524888
13719,0.03659889094269965
13720,0.03601617052554166
13721,0.03725562523054316
13722,0.03574144486691922
13723,0.033104561970125776
13724,0.0348047538200336
13725,0.03176043557168704
13726,0.02968897266729589
13727,0.031235210601039842
13728,0.030530765617661996
13729,0.0309133489461363
13730,0.030459231490159718
13731,0.030898876404494364
13732,0.030502111684653634
13733,0.03111739745403174
13734,0.03259329239489859
13735,0.0339462517680347
13736,0.033317691224774806
13737,0.03325526932084394
13738,0.03327085285848314
13739,0.033286451007970105
13740,0.03328645100796927
13741,0.03328645100796844
13742,0.03328645100797188
13743,0.03328645100796844
13744,0.033270852858482206
13745,0.03375527426160239
13746,0.03328645100797188
13747,0.03328645100796844
13748,0.03331769122477825
13749,0.033224145999063925
13750,0.03300790330079009
13751,0.03962703962704036
13752,0.02927063339731199
13753,0.0005053057099551584
13754,0.022691292875989272
13755,0.024802110817942504
13756,0.004605936540428092
13757,0.007488766849723762
13758,0.001985111662531694
13759,0.0014970059880239945
13760,0.002002002002000959
13761,0.002000000000000668
13762,0.0019980019980008245
13763,0.006989515726408532
13764,0.05107661492238192
13765,0.0725152129817437
13766,0.12461059190031704
13767,0.07344332091537878
13768,0.05194805194805002
13769,0.00923411189570852
13770,0.0016268980477224598
13771,0.0016172506738544928
13772,0.002165674066053806
13773,0.0010922992900048458
13774,5.3908355795147724e-05
13775,0.0020481310803898557
13776,0.002890173410402992
13777,0.009460737937558781
13778,0.008470353761835303
13779,0.019871106337270378
13780,0.014848657909765936
13781,0.015081206496520195
13782,0.015517241379310851
13783,0.014253135689850802
13784,0.015428571428572013
13785,0.014857142857142744
13786,0.015437392795884741
13787,0.014285714285713473
13788,0.015428571428572013
13789,0.015419760137062297
13790,0.014857142857144774
13791,0.014865637507147592
13792,0.014857142857140713
13793,0.015402167712493078
13794,0.014823261117447589
13795,0.014891179839633497
13796,0.015055008685578984
13797,0.015312131919908961
13798,0.015559545182524857
13799,0.016867469879517608
13800,0.016826923076924554
13801,0.017334130304839407
13802,0.017303102625299938
13803,0.017303102625296874
13804,0.017323775388292637
13805,0.01731343283582014
13806,0.016716417910447433
13807,0.017313432835821315
13808,0.01731343283582014
13809,0.017313432835821315
13810,0.01731343283582014
13811,0.016716417910447433
13812,0.017313432835821315
13813,0.01730310262530111
13814,0.023241954707982924
13815,0.016138673042439326
13816,0.024067388688330086
13817,0.04799513973268358
13818,0.08873929008568444
13819,0.0962599632127457
13820,0.0900183710961412
13821,0.08751529987759844
13822,0.09213759213759747
13823,0.1019147621988859
13824,0.10594795539033423
13825,0.10197775030902685
13826,0.09213759213758885
13827,0.08879363135334126
13828,0.08929663608562169
13829,0.08996328029376217
13830,0.0900183710961412
13831,0.0900735294117688
13832,0.09001837109613903
13833,0.08936170212765963
13834,0.09460278956943088
13835,0.0879801734820352
13836,0.05766710353866126
13837,0.04758522727272945
13838,0.009863429438544642
13839,7.782101167315368e-05
13840,0.007739938080495011
13841,0.006182380216383539
13842,0.00624512099921892
13843,0.003137254901961888
13844,0.0023364485981293543
13845,0.0015491866769953037
13846,0.0023603461841069586
13847,0.0016220600162210616
13848,0.0024896265560151332
13849,0.0016736401673646648
13850,0.002508361204013656
13851,0.0016680567139287345
13852,0.0025662959794697676
13853,0.0016025641025631536
13854,0.017496635262449513
13855,0.0017605633802807651
13856,0.0010476689366163837
13857,0.02034358047016177
13858,0.005758157389635683
13859,0.0015898251192360503
13860,0.020701552616445275
13861,0.002016129032258373
13862,0.004498714652955972
13863,0.007505773672055496
13864,0.013528138528138207
13865,0.004491017964072239
13866,0.00048402710551760685
13867,0.0019333011116489285
13868,0.0024354603019964612
13869,0.0019540791402050473
13870,0.0024509803921564186
13871,0.003439803439804014
13872,0.0019361084220722536
13873,0.005116279069768791
13874,0.013327410039981414
13875,0.01940491591203135
13876,0.023464163822526106
13877,0.022165387894287188
13878,0.02297872340425597
13879,0.02213707960834444
13880,0.022766323024054475
13881,0.02353444587077563
13882,0.0232076253626176
13883,0.017537022603273337
13884,0.0044709388971686265
13885,0.0007049700387742446
13886,0.000343288705801984
13887,0.0010266940451746078
13888,0.0010327022375215635
13889,0.001036627505183134
13890,0.0013903371567610015
13891,0.0006920415224909692
13892,0.0033523298692595908
13893,0.0035199999999997542
13894,0.0003077870113885041
13895,0.005014749262535518
13896,0.009166427957606334
13897,0.010780141843970765
13898,0.007128599942971683
13899,0.0002874389192300209
13900,0.003745318352059381
13901,0.00028727377190496724
13902,0.007151029748283618
13903,0.010832383124288312
13904,0.008834425762325359
13905,0.008814330395222445
13906,0.009148084619782915
13907,0.008954361640670549
13908,0.013047260075383803
13909,0.018223893549321545
13910,0.018077474892395577
13911,0.01278409090909045
13912,0.04027972027971931
13913,0.0609289617486351
13914,0.09132666846797759
13915,0.0681258549931612
13916,0.05323620061641962
13917,0.003428571428571051
13918,0.0014417531718572197
13919,0.0008623167576890416
13920,0.001692047377326105
13921,0.0008174386920981074
13922,0.0005265929436542629
13923,0.0013010668748375447
13924,0.0010487676979552942
13925,0.0007951232441023901
13926,0.0010675206832135736
13927,0.001348072256673188
13928,0.0008273579702146599
13929,0.0011312217194568703
13930,0.0011458034947010463
13931,0.0008608321377326616
13932,0.001429796968830667
13933,0.0008551881413911292
13934,0.00571265352756347
13935,0.010066148979005
13936,0.03846153846153728
13937,0.05216394382344643
13938,0.06742825299526202
13939,0.03487429034874368
13940,0.018138170178714656
13941,0.008238107892638933
13942,0.0010540184453226569
13943,0.001034126163391806
13944,0.0010149708195892678
13945,0.0050251256281405735
13946,0.006012024048096478
13947,0.006001500375093862
13948,0.006245316012989658
13949,0.005998500374906536
13950,0.006001500375093521
13951,0.006022584692597619
13952,0.0027610441767066877
13953,0.006954793840040183
13954,0.023994183228306723
13955,0.037593984962407304
13956,0.04705072297452408
13957,0.043893563793493864
13958,0.039772727272728264
13959,0.04045454545454521
13960,0.04342883128694926
13961,0.041322314049586764
13962,0.025598872710192764
13963,0.012360639844885767
13964,0.005214800099328784
13965,0.007781124497992709
13966,0.00502134069796603
13967,0.004992511233150345
13968,0.004978839930296954
13969,0.005007511266900351
13970,0.0030549898167006404
13971,0.002370292336053918
13972,0.0010878433505569442
13973,2.8184892897406976e-05
13974,0.0005737234652893953
13975,0.0005747126436778394
13976,0.0008576329331047079
13977,0.0005712653527560425
13978,0.0005715918833959504
13979,0.0005711022272983406
13980,0.0005681818181825155
13981,0.0005689900426739585
13982,0.0011570726063053684
13983,0.002722323049003147
13984,0.001253525540583296
13985,3.281916639317334e-05
13986,0.0003390979993210058
13987,0.003410641200545005
13988,0.007082630691400127
13989,0.006310195948190671
13990,0.006642311524409924
13991,0.006777363605557244
13992,0.006934812760055842
13993,0.0063246661981726
13994,0.0063469675599430505
13995,0.00646551724137931
13996,0.006374203224596923
13997,0.0074626865671647835
13998,0.0064412238325276695
13999,0.007255139056832213
14000,0.006405124099280019
14001,0.006394884092725236
14002,0.006799999999999784
14003,0.00640256102441042
14004,0.006799999999999784
14005,0.006397441023589919
14006,0.01758593125499493
14007,0.021991203518592656
14008,0.03559999999999945
14009,0.07288746495795355
14010,0.03611556982343219
14011,0.022471910112361698
14012,0.018702745722245163
14013,0.005841121495327361
14014,0.00037878787878701424
14015,0.0066740823136818336
14016,0.010297903641045134
14017,0.010681399631674858
14018,0.010324483775812078
14019,0.00991917707567879
14020,0.011005135730007299
14021,0.0128581925055108
14022,0.012905604719764116
14023,0.012934220251293935
14024,0.01291989664082664
14025,0.012924667651402903
14026,0.012915129151291392
14027,0.012509197939662476
14028,0.013617960986381844
14029,0.013069454817028254
14030,0.009919877909193853
14031,0.005762581636573762
14032,3.7188545927849995e-05
14033,0.0031712473572940276
14034,0.0030282637954234942
14035,0.0030303030303033495
14036,0.0024526979677648177
14037,0.0018402649981594564
14038,0.002648505486190455
14039,0.001902587519025548
14040,0.002640513013956807
14041,0.001092100473243642
14042,0.0027739251040216533
14043,0.0052962595167173835
14044,0.0026272577996712407
14045,0.0020202020202020783
14046,0.0024088093599448713
14047,0.002385008517887497
14048,0.0023026315789477004
14049,0.002542103590721095
14050,0.00251414204902566
14051,0.002552648372686751
14052,0.0022890778286460724
14053,0.003326679973386395
14054,0.004016064257028495
14055,0.004024144869215177
14056,0.004008016032064394
14057,0.003933136676499164
14058,0.004145408163265584
14059,0.003779527559054756
14060,0.004168002564925308
14061,0.004274909569220383
14062,0.003961703532519435
14063,0.004177377892030443
14064,0.004032258064515614
14065,0.003971891231286636
14066,0.0040123456790123035
14067,0.004803073967338638
14068,0.004012036108325147
14069,0.002796225096120449
14070,0.00426742532005687
14071,0.00419433764418103
14072,0.004062288422477592
14073,0.003970880211780813
14074,0.003969566655638886
14075,0.004065040650406974
14076,0.0038407821229059567
14077,0.004249291784701006
14078,0.0038274182324299112
14079,0.0037313432835811094
14080,0.002694509936005851
14081,0.0024129610479143434
14082,0.006479481641467712
14083,0.020879940343028258
14084,0.03462551750093912
14085,0.06580406654344015
14086,0.03741007194244676
14087,0.024778761061946604
14088,0.011538461538463
14089,0.0027538726333904283
14090,0.002407152682255815
14091,0.002822865208186565
14092,0.002214839424140943
14093,0.0026475037821490307
14094,0.0025925925925924277
14095,0.0028591851322369954
14096,0.002460456942004001
14097,0.002856122813280727
14098,0.0025735294117645597
14099,0.0026178010471209824
14100,0.002256487401278197
14101,0.0026565464895641267
14102,0.0027290448343078068
14103,0.003700657894736227
14104,0.00561555075593935
14105,0.0013837638376384973
14106,0.001895734597157121
14107,0.003301886792452492
14108,0.002851711026615713
14109,0.0025050100200400337
14110,0.0021424745581151206
14111,0.0016137708445402028
14112,0.00253549695740288
14113,0.0023640661938537874
14114,0.004977375565610431
14115,0.008896797153025434
14116,0.004807692307692248
14117,0.004710920770878761
14118,0.014388489208632293
14119,0.016891891891893596
14120,0.014887282007655663
14121,0.01493811352966096
14122,0.014912654452494177
14123,0.014486578610993176
14124,0.014919011082692538
14125,0.014492753623190085
14126,0.014912654452492732
14127,0.014486578610991016
14128,0.015345268542201534
14129,0.01448657861099242
14130,0.014912654452491287
14131,0.014505119453924138
14132,0.014931740614335656
14133,0.01485568760611215
14134,0.014824227022447524
14135,0.023017902813300784
14136,0.022834984920290423
14137,0.040395358831113566
14138,0.07343684431388843
14139,0.03375874845615705
14140,0.007966457023060881
14141,0.030289330922239427
14142,0.06577052328373015
14143,0.10020768431983818
14144,0.1578654808226806
14145,0.09561965811965369
14146,0.06653715395823337
14147,0.07741251325556041
14148,0.06080347448425392
14149,0.010799136069119973
14150,0.010638297872345734
14151,0.0001048218029350112
14152,0.00010493179433368435
14153,0.00010515247108306962
14154,0.0010427528675753769
14155,0.0010405827263316979
14156,0.00010672358591248693
14157,0.0011507479861965191
14158,0.0001280409731113947
14159,0.00014025245441795354
14160,0.00014534883720930482
14161,0.0001445086705202297
14162,0.00014265335235377877
14163,0.00014347202295552605
14164,0.00014727540500736024
14165,0.00014534883720930482
14166,0.005242463958048132
14167,0.006550218340611523
14168,0.006789524733273484
14169,0.0016806722689036494
14170,8.051529790660197e-05
14171,0.0008032128514094547
14172,0.0008103727714672353
14173,0.00160901045857567
14174,0.0008077544426418129
14175,0.0008110300081141699
14176,0.0015661707126040229
14177,0.0028943560057922684
14178,0.0006587615283205232
14179,0.0012322858903236911
14180,0.0005998800239980647
14181,0.0018007202881068032
14182,0.000605326876516202
14183,0.0012135922330068832
14184,0.0012202562538191199
14185,0.004892966360853584
14186,0.0011997600479876046
14187,0.01890034364260416
14188,0.033980582524273405
14189,0.05067218200620429
14190,0.052953156822809454
14191,0.050025523226135904
14192,0.049616368286449
14193,0.05010224948875232
14194,0.05095213587236394
14195,0.05791901588928751
14196,0.04468718967228836
